0,13.8705
1.042,13.8637
2.041,13.8487
3.041,13.8231
4.041,13.8199
5.041,13.7943
6.041,13.7695
7.042,13.7615
8.041,13.748
9.042,13.7216
10.041,13.7038
11.042,13.6871
12.041,13.6745
13.041,13.6553
14.042,13.6255
15.041,13.6118
16.041,13.5906
17.042,13.5883
18.042,13.5639
19.042,13.5453
20.042,13.5271
21.041,13.5067
22.042,13.4814
23.042,13.461
24.041,13.4416
25.041,13.4194
26.041,13.4063
27.042,13.3801
28.042,13.3638
29.041,13.3451
30.042,13.3275
31.042,13.3039
32.041,13.2934
33.042,13.2764
34.042,13.2527
35.042,13.2352
36.041,13.2234
37.041,13.1942
38.041,13.1829
39.042,13.1584
40.042,13.13
41.042,13.1279
42.042,13.103
43.042,13.0851
44.042,13.0519
45.042,13.0468
46.042,13.017
47.042,13.0013
48.042,12.9912
49.042,12.9653
50.041,12.9404
51.041,12.9247
52.041,12.9031
53.041,12.8853
54.041,12.8649
55.041,12.8568
56.041,12.8369
57.041,12.8168
58.041,12.8038
59.041,12.788
60.041,12.7748
61.042,12.7487
62.041,12.7314
63.042,12.7145
64.041,12.6928
65.042,12.6715
66.042,12.6547
67.041,12.644
68.041,12.6152
69.041,12.6017
70.041,12.5883
71.041,12.5717
72.042,12.5538
73.042,12.5322
74.042,12.5167
75.041,12.4941
76.041,12.4744
77.041,12.4522
78.042,12.4522
79.042,12.4318
80.041,12.4125
81.041,12.4004
82.042,12.3787
83.042,12.3546
84.041,12.3367
85.042,12.3211
86.042,12.2996
87.042,12.2878
88.041,12.2738
89.042,12.2547
90.041,12.2379
91.041,12.2145
92.041,12.2119
93.042,12.1819
94.042,12.1678
95.042,12.1523
96.042,12.1467
97.042,12.1356
98.042,12.1067
99.042,12.0912
100.042,12.0775
101.042,12.0541
102.042,12.0381
103.042,12.0236
104.042,12.0024
105.041,11.9976
106.041,11.9825
107.041,11.9671
108.041,11.9393
109.041,11.928
110.042,11.9106
111.041,11.8978
112.042,11.8772
113.041,11.8567
114.041,11.846
115.041,11.8315
116.042,11.8199
117.042,11.802
118.042,11.7873
119.041,11.7798
120.041,11.7544
121.042,11.746
122.042,11.7273
123.042,11.7117
124.042,11.699
125.042,11.6818
126.041,11.6689
127.041,11.6521
128.041,11.6324
129.042,11.6179
130.042,11.6049
131.042,11.5831
132.041,11.5763
133.041,11.5554
134.041,11.5489
135.041,11.5286
136.042,11.5119
137.042,11.4892
138.042,11.4887
139.042,11.466
140.042,11.4602
141.042,11.4354
142.042,11.4149
