0,15.1322
0.987,15.1207
1.987,15.1038
2.986,15.0763
3.986,15.0642
4.986,15.0322
5.987,15.0159
6.987,14.9965
7.986,14.974
8.986,14.9551
9.987,14.9276
10.987,14.8981
11.986,14.872
12.986,14.8385
13.987,14.8248
14.987,14.7967
15.987,14.7738
16.987,14.7399
17.987,14.7218
18.987,14.6916
19.987,14.671
20.987,14.6537
21.987,14.6308
22.987,14.5966
23.986,14.5758
24.986,14.5409
25.986,14.5222
26.986,14.4949
27.986,14.4664
28.987,14.4386
29.987,14.4157
30.986,14.4042
31.986,14.3673
32.986,14.3456
33.987,14.3153
34.986,14.2889
35.987,14.2671
36.986,14.2354
37.987,14.2141
38.987,14.1928
39.986,14.1639
40.986,14.144
41.987,14.1145
42.986,14.0865
43.987,14.0642
44.986,14.0437
45.987,14.007
46.987,13.9896
47.986,13.9702
48.987,13.9381
49.986,13.9162
50.986,13.8807
51.987,13.8632
52.987,13.8388
53.987,13.8152
54.986,13.7913
55.986,13.7703
56.986,13.7429
57.986,13.7099
58.986,13.694
59.987,13.6687
60.987,13.6496
61.986,13.6258
62.986,13.6
63.986,13.5871
64.986,13.5654
65.987,13.5399
66.987,13.5121
67.987,13.4928
68.987,13.4622
69.986,13.434
70.986,13.4096
71.987,13.3776
72.987,13.3497
73.986,13.3284
74.986,13.3135
75.987,13.2946
76.987,13.2578
77.987,13.2451
78.986,13.2296
79.986,13.2021
80.987,13.169
81.987,13.1563
82.986,13.1302
83.986,13.1063
84.987,13.0912
85.986,13.0628
86.987,13.0403
87.986,13.0141
88.987,12.9919
89.986,12.9686
90.987,12.934
91.986,12.9304
92.987,12.9064
93.986,12.8838
94.987,12.8566
95.986,12.8275
96.987,12.8152
97.986,12.7955
98.987,12.7676
99.986,12.7477
100.987,12.7332
101.986,12.7041
102.987,12.6865
103.987,12.6593
104.987,12.6414
105.987,12.619
106.987,12.6075
107.987,12.5791
108.987,12.551
109.987,12.5303
110.987,12.503
111.986,12.4874
112.986,12.4632
113.986,12.449
114.987,12.4242
115.987,12.4039
116.986,12.3762
117.986,12.3606
118.987,12.3335
119.987,12.312
120.987,12.2989
121.986,12.2695
122.987,12.2427
123.987,12.2279
124.987,12.2067
125.986,12.1799
126.986,12.1504
127.987,12.1391
128.987,12.1127
129.986,12.0946
130.987,12.0714
131.987,12.0441
132.986,12.0297
133.986,12.0076
134.987,11.9771
135.986,11.9633
136.987,11.9331
137.986,11.9121
138.987,11.8972
139.987,11.8733
140.987,11.8542
141.986,11.829
142.987,11.8205
143.987,11.7961
144.987,11.7762
145.987,11.7609
146.986,11.7355
147.987,11.7155
148.987,11.6974
149.987,11.6764
150.986,11.655
151.987,11.6246
152.986,11.6168
153.987,11.5998
154.987,11.5778
155.986,11.557
156.986,11.5409
157.986,11.5085
158.986,11.4863
159.986,11.4784
160.987,11.455
161.986,11.4317
162.986,11.407
163.987,11.4046
164.987,11.3889
165.986,11.3612
166.986,11.339
167.987,11.3228
168.986,11.3022
169.987,11.2793
170.987,11.2657
171.986,11.2422
172.987,11.2209
173.987,11.2073
174.986,11.1834
175.987,11.16
176.987,11.1472
177.986,11.1325
178.987,11.1105
179.987,11.0826
180.986,11.0672
181.987,11.0567
182.987,11.0292
183.986,11.0156
184.987,10.9922
185.987,10.9811
